STATE,EVENT_ID,YEAR,MONTH_NAME,FLOOD_CAUSE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
OREGON,5600570,1997,January,,,,,,0,0,0,0,2.7M,
OREGON,5600572,1997,January,,,,,,0,0,0,0,,
INDIANA,5585925,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5589916,1997,February,,,,,,0,0,0,0,,
TEXAS,5589663,1997,February,,,,,,0,0,0,0,,
INDIANA,5585937,1997,February,,,,,,0,0,0,0,,
IOWA,5590767,1997,February,,,,,,0,0,0,0,,
IOWA,5585541,1997,February,,,,,,0,0,0,0,,
INDIANA,5585938,1997,February,,,,,,0,0,0,0,,
TEXAS,5589662,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5591254,1997,February,,,,,,0,0,0,0,,
INDIANA,5585924,1997,February,,,,,,0,0,0,0,,
MICHIGAN,5587886,1997,February,,,,,,0,0,0,0,,
MICHIGAN,5587892,1997,February,,,,,,0,0,0,0,,
MICHIGAN,5587894,1997,February,,,,,,0,0,0,0,,
WASHINGTON,5600568,1997,January,,,,,,0,0,0,0,,
IOWA,5586122,1997,February,,,,,,0,0,0,0,,
INDIANA,5585930,1997,February,,,,,,0,0,0,0,,
INDIANA,5585949,1997,February,,,,,,0,0,0,0,,
TENNESSEE,5585913,1997,February,,,,,,0,0,0,0,,
TENNESSEE,5585914,1997,February,,,,,,0,0,0,0,,
INDIANA,5585915,1997,February,,,,,,0,0,0,0,,
INDIANA,5585918,1997,February,,,,,,0,0,0,0,,
MISSOURI,5585779,1997,June,,,,,,0,0,0,0,,
MISSOURI,5585782,1997,June,,,,,,0,0,0,0,,
KANSAS,5585775,1997,June,,,,,,0,0,0,0,,
KANSAS,5585765,1997,June,,,,,,0,0,0,0,,
WASHINGTON,5600582,1997,January,,,,,,0,0,0,0,,
INDIANA,5585929,1997,February,,,,,,0,0,0,0,,
INDIANA,5585942,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5591065,1997,February,,,,,,0,0,0,0,,
PENNSYLVANIA,5596709,1997,January,,,,,,0,0,0,0,,
ILLINOIS,5591255,1997,February,,,,,,0,0,0,0,,
MICHIGAN,5588265,1997,February,,,,,,0,0,0,0,,
MICHIGAN,5587889,1997,February,,,,,,0,0,0,0,,
MAINE,5624857,1997,May,,,,,,0,0,0,0,,
MAINE,5624858,1997,May,,,,,,0,0,0,0,,
ILLINOIS,5591253,1997,February,,,,,,0,0,0,0,,
OHIO,5588617,1997,February,,,,,,0,0,0,0,75K,
WASHINGTON,5600569,1997,January,,,,,,0,0,0,0,,
IOWA,5590766,1997,February,,,,,,0,0,0,0,,
TENNESSEE,5592152,1997,May,,,,,,0,0,0,0,,
TENNESSEE,5592153,1997,May,,,,,,0,0,0,0,,
INDIANA,5585919,1997,February,,,,,,0,0,0,0,,
INDIANA,5585920,1997,February,,,,,,0,0,0,0,,
OHIO,5588962,1997,January,,,,,,0,0,0,0,,
MINNESOTA,5602047,1997,April,,,,,,0,0,0,0,,
LOUISIANA,5602267,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605450,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605447,1997,April,,,,,,0,0,0,0,,
OHIO,5588621,1997,February,,,,,,0,0,0,0,,
OHIO,5588622,1997,February,,,,,,0,0,0,0,,
OHIO,5588619,1997,February,,,,,,0,0,0,0,10K,
OHIO,5588620,1997,February,,,,,,0,0,0,0,,
IDAHO,5607471,1997,June,,,,,,0,0,0,0,,
OHIO,5606193,1997,June,,,,,,0,0,0,0,100K,
HAWAII,5626022,1997,May,,,,,,0,0,0,0,,
HAWAII,5626023,1997,May,,,,,,0,0,0,0,,
HAWAII,5626024,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605456,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605457,1997,April,,,,,,0,0,0,0,,
IOWA,5605553,1997,April,,,,,,0,0,0,0,,
IOWA,5599574,1997,June,,,,,,0,0,0,0,,
OHIO,5606194,1997,June,,,,,,0,0,0,0,,
KENTUCKY,5595489,1997,March,,,,,,0,0,0,0,10M,
INDIANA,5601739,1997,May,,,,,,0,0,0,0,,
MINNESOTA,5602010,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602043,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602019,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5601915,1997,April,,,,,,0,0,0,0,,
NEBRASKA,5590570,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5589921,1997,February,,,,,,0,0,0,0,,
MINNESOTA,5602011,1997,April,,,,,,0,0,0,0,,
WISCONSIN,5602046,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602024,1997,April,,,,,,0,0,0,0,,
MISSOURI,5585778,1997,June,,,,,,0,0,0,0,,
KANSAS,5585783,1997,June,,,,,,0,0,0,0,,
KENTUCKY,5594458,1997,March,,,,,,0,0,0,0,2M,0M
LOUISIANA,5602250,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605367,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605368,1997,May,,,,,,0,0,0,0,,
ILLINOIS,5589923,1997,February,,,,,,0,0,0,0,,
WASHINGTON,5600866,1997,April,,,,,,0,0,0,0,,
NEBRASKA,5590752,1997,February,,,,,,0,0,0,0,,
PENNSYLVANIA,5588323,1997,January,,,,,,0,0,0,0,1K,
ILLINOIS,5589925,1997,February,,,,,,0,0,0,0,,
KENTUCKY,5596806,1997,March,,,,,,0,0,0,0,1.1M,
KENTUCKY,5596586,1997,March,,,,,,0,0,0,0,,
SOUTH DAKOTA,5591137,1997,February,,,,,,0,0,0,0,,
NEBRASKA,5607072,1997,May,,,,,,0,0,0,0,,
NEBRASKA,5607073,1997,May,,,,,,0,0,0,0,,
ILLINOIS,5590241,1997,February,,,,,,0,0,0,0,,
MONTANA,5604643,1997,June,,,,,,0,0,0,0,,
IOWA,5592366,1997,April,,,,,,0,0,0,0,,
TEXAS,5589858,1997,February,,,,,,0,0,0,0,,
MINNESOTA,5602053,1997,April,,,,,,0,0,0,0,,
LOUISIANA,5602245,1997,May,,,,,,0,0,0,0,,
OHIO,5588635,1997,February,,,,,,0,0,0,0,,
MINNESOTA,5602022,1997,April,,,,,,0,0,0,0,,
WISCONSIN,5602044,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602518,1997,March,,,,,,0,0,0,0,,
MINNESOTA,5602519,1997,March,,,,,,0,0,0,0,,
INDIANA,5601922,1997,June,,,,,,0,0,0,0,,
KENTUCKY,5601923,1997,June,,,,,,0,0,0,0,,
GEORGIA,5605352,1997,February,,,,,,0,0,0,0,,
PUERTO RICO,5615475,1997,May,,,,,,0,0,0,0,,
VIRGIN ISLANDS,5615478,1997,May,,,,,,0,0,0,0,,
NEBRASKA,5607068,1997,May,,,,,,0,0,0,0,,
NEBRASKA,5607074,1997,May,,,,,,0,0,0,0,,
NEBRASKA,5607075,1997,May,,,,,,0,0,0,0,,
ILLINOIS,5589924,1997,February,,,,,,0,0,0,0,,
OHIO,5589580,1997,February,,,,,,0,0,0,0,,
OHIO,5589581,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5589920,1997,February,,,,,,0,0,0,0,,
LOUISIANA,5588880,1997,February,,,,,,0,0,0,0,,
LOUISIANA,5588881,1997,February,,,,,,0,0,0,0,,
LOUISIANA,5588886,1997,February,,,,,,0,0,0,0,,
IDAHO,5604361,1997,May,,,,,,0,0,0,0,,
HAWAII,5626177,1997,February,,,,,,0,0,0,0,,
HAWAII,5626178,1997,February,,,,,,0,0,0,0,,
MINNESOTA,5601549,1997,May,,,,,,0,0,0,0,,
MINNESOTA,5601550,1997,May,,,,,,0,0,0,0,,
MINNESOTA,5601552,1997,May,,,,,,0,0,0,0,,
MINNESOTA,5601553,1997,May,,,,,,0,0,0,0,,
NORTH DAKOTA,5588375,1997,March,,,,,,0,0,0,0,,
KENTUCKY,5596822,1997,March,,,,,,0,0,0,0,,
KENTUCKY,5596823,1997,March,,,,,,0,0,0,0,,
IDAHO,5604362,1997,May,,,,,,0,0,0,0,,
IDAHO,5607472,1997,June,,,,,,0,0,0,0,,
MINNESOTA,5601554,1997,May,,,,,,0,0,0,0,,
MINNESOTA,5601551,1997,May,,,,,,0,0,0,0,,
OHIO,5601883,1997,May,,,,,,0,0,0,0,50K,
OHIO,5601884,1997,May,,,,,,0,0,0,0,,
OHIO,5601885,1997,May,,,,,,0,0,0,0,.1M,
INDIANA,5601376,1997,May,,,,,,0,0,0,0,,
OHIO,5588634,1997,February,,,,,,0,0,0,0,5K,
IOWA,5613620,1997,May,,,,,,0,0,0,0,15K,
IOWA,5613621,1997,May,,,,,,0,0,0,0,40K,
IOWA,5613622,1997,May,,,,,,0,0,0,0,75K,
IOWA,5605684,1997,May,,,,,,0,0,0,0,,
IOWA,5607069,1997,May,,,,,,0,0,0,0,,
NEBRASKA,5607070,1997,May,,,,,,0,0,0,0,,
IOWA,5607071,1997,May,,,,,,0,0,0,0,,
GUAM,5624207,1997,January,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605366,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605451,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605452,1997,April,,,,,,0,0,0,0,,
IOWA,5599576,1997,June,,,,,,0,0,0,0,,
IOWA,5599577,1997,June,,,,,,0,0,0,0,,
IOWA,5599578,1997,June,,,,,,0,0,0,0,60K,.1M
CONNECTICUT,5604690,1997,April,,,,,,0,0,0,0,,
ILLINOIS,5590233,1997,February,,,,,,0,0,0,0,,
TENNESSEE,5595067,1997,March,,,,,,0,0,0,0,.15M,
TENNESSEE,5595068,1997,March,,,,,,0,0,0,0,5K,
TENNESSEE,5595069,1997,March,,,,,,0,0,0,0,.1M,
LOUISIANA,5595463,1997,March,,,,,,0,0,0,0,,
ILLINOIS,5589919,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5601926,1997,June,,,,,,0,0,0,0,,
IOWA,5605551,1997,April,,,,,,0,0,0,0,,
KANSAS,5594289,1997,April,,,,,,0,0,0,0,,
IDAHO,5586140,1997,January,,,,,,0,0,0,0,,
KENTUCKY,5596584,1997,March,,,,,,0,0,0,0,.5M,
KENTUCKY,5596585,1997,March,,,,,,0,0,0,0,.5M,
GEORGIA,5605353,1997,February,,,,,,0,0,0,0,,
GEORGIA,5605351,1997,February,,,,,,0,0,0,0,,
SOUTH DAKOTA,5591831,1997,March,,,,,,0,0,0,0,,
SOUTH DAKOTA,5591832,1997,March,,,,,,0,0,0,0,,
INDIANA,5599688,1997,June,,,,,,0,0,0,0,,
KENTUCKY,5599689,1997,June,,,,,,0,0,0,0,,
KENTUCKY,5599690,1997,June,,,,,,0,0,0,0,,
PENNSYLVANIA,5615194,1997,May,,,,,,0,0,0,0,5K,
PENNSYLVANIA,5615195,1997,May,,,,,,0,0,0,0,2K,
TEXAS,5589661,1997,February,,,,,,0,0,0,0,,
WISCONSIN,5590919,1997,February,,,,,,0,0,0,0,,5K
WISCONSIN,5590920,1997,February,,,,,,0,0,0,0,.5K,
SOUTH DAKOTA,5599027,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599011,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599012,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599013,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599014,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599015,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599016,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599017,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599018,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599019,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599020,1997,April,,,,,,0,0,0,0,,
MISSISSIPPI,5602271,1997,March,,,,,,0,0,0,0,,
GEORGIA,5605354,1997,February,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605360,1997,May,,,,,,0,0,0,0,,
ILLINOIS,5590242,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5590243,1997,February,,,,,,0,0,0,0,,
TEXAS,5590322,1997,February,,,,,,0,0,0,0,50K,50K
MINNESOTA,5602054,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602524,1997,March,,,,,,0,0,0,0,,
MINNESOTA,5602006,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605449,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5591997,1997,March,,,,,,0,0,0,0,,
IDAHO,5600319,1997,April,,,,,,0,0,0,0,,
NORTH DAKOTA,5591883,1997,April,,,,,,0,0,0,0,.15B,
NORTH DAKOTA,5591884,1997,April,,,,,,0,0,0,0,10M,
NORTH DAKOTA,5591887,1997,April,,,,,,1,0,0,0,10M,
CALIFORNIA,5586320,1997,January,,,,,,0,0,0,0,5M,
KENTUCKY,5596811,1997,March,,,,,,0,0,0,0,,
KENTUCKY,5596821,1997,March,,,,,,0,0,0,0,,
OHIO,5597064,1997,March,,,,,,0,0,0,0,1M,
OHIO,5597065,1997,March,,,,,,0,0,0,0,,
MONTANA,5592706,1997,April,,,,,,0,0,0,0,,
NEBRASKA,5590759,1997,February,,,,,,0,0,0,0,.38M,
MONTANA,5590532,1997,February,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605448,1997,April,,,,,,0,0,0,0,,
MISSOURI,5587513,1997,March,,,,,,0,0,0,0,,
WASHINGTON,5585219,1997,January,,,,,,0,0,0,0,,
WASHINGTON,5585221,1997,January,,,,,,0,0,0,0,,
WASHINGTON,5585222,1997,January,,,,,,0,0,0,0,,
NEW YORK,5591268,1997,February,,,,,,0,0,0,0,5K,
MONTANA,5590533,1997,February,,,,,,0,0,0,0,,
KANSAS,5594287,1997,April,,,,,,0,0,0,0,,
LOUISIANA,5592275,1997,April,,,,,,0,0,0,0,,
LOUISIANA,5592276,1997,April,,,,,,0,0,0,0,,
LOUISIANA,5592277,1997,April,,,,,,0,0,0,0,,
LOUISIANA,5592278,1997,April,,,,,,0,0,0,0,,
LOUISIANA,5592274,1997,April,,,,,,0,0,0,0,,
NORTH DAKOTA,5588177,1997,March,,,,,,0,0,0,0,.1M,
WASHINGTON,5585735,1997,January,,,,,,0,0,0,0,,
WASHINGTON,5585736,1997,January,,,,,,0,0,0,0,,
WASHINGTON,5585737,1997,January,,,,,,0,0,0,0,,
WASHINGTON,5585738,1997,January,,,,,,0,0,0,0,,
WASHINGTON,5585739,1997,January,,,,,,0,0,0,0,,
ILLINOIS,5592372,1997,April,,,,,,0,0,0,0,,
KANSAS,5594288,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602520,1997,March,,,,,,0,0,0,0,,
MINNESOTA,5602521,1997,March,,,,,,0,0,0,0,,
INDIANA,5587066,1997,January,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599021,1997,April,,,,,,0,0,0,0,,
TEXAS,5599845,1997,April,,,,,,0,0,0,0,8K,0K
OHIO,5588636,1997,February,,,,,,0,0,0,0,50K,
OHIO,5588637,1997,February,,,,,,0,0,0,0,50K,
OHIO,5588638,1997,February,,,,,,0,0,0,0,25K,
FLORIDA,5627063,1997,June,,,,,,0,0,0,0,,
MISSOURI,5604725,1997,May,,,,,,0,0,0,0,,
IDAHO,5607470,1997,June,,,,,,0,0,0,0,,
MINNESOTA,5586414,1997,March,,,,,,0,0,0,0,,
NEBRASKA,5590755,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5589917,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5590236,1997,February,,,,,,0,0,0,0,,
NORTH DAKOTA,5588175,1997,March,,,,,,0,0,0,0,,
NEW HAMPSHIRE,5604693,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605458,1997,April,,,,,,0,0,0,0,,
IOWA,5605552,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602009,1997,April,,,,,,0,0,0,0,,
WISCONSIN,5602038,1997,April,,,,,,0,0,0,0,,
WISCONSIN,5602039,1997,April,,,,,,0,0,0,0,,
WISCONSIN,5602040,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602037,1997,April,,,,,,0,0,0,0,,
MISSOURI,5585776,1997,June,,,,,,0,0,0,0,,
MISSOURI,5585777,1997,June,,,,,,0,0,0,0,,
FLORIDA,5627065,1997,June,,,,,,0,0,0,0,,
MINNESOTA,5602545,1997,March,,,,,,0,0,0,0,,
KENTUCKY,5594459,1997,March,,,,,,0,0,0,0,3M,0M
KENTUCKY,5594460,1997,March,,,,,,0,0,0,0,50K,0M
KENTUCKY,5594467,1997,March,,,,,,0,0,0,0,10K,0K
MINNESOTA,5601542,1997,May,,,,,,0,0,0,0,,
WASHINGTON,5585218,1997,January,,,,,,0,0,0,0,,
MINNESOTA,5602056,1997,April,,,,,,0,0,0,0,,
WISCONSIN,5602057,1997,April,,,,,,0,0,0,0,,
IOWA,5592364,1997,April,,,,,,0,0,0,0,,
IOWA,5592368,1997,April,,,,,,0,0,0,0,,
NEBRASKA,5590573,1997,February,,,,,,0,0,0,0,,
SOUTH DAKOTA,5604861,1997,June,,,,,,0,0,0,0,147K,
MINNESOTA,5586412,1997,March,,,,,,0,0,0,0,,
MINNESOTA,5586413,1997,March,,,,,,0,0,0,0,,
WISCONSIN,5592396,1997,April,,,,,,0,0,0,0,,
KANSAS,5584688,1997,May,,,,,,0,0,0,0,,
FLORIDA,5627067,1997,June,,,,,,0,0,0,0,,
CALIFORNIA,5603542,1997,January,,,,,,0,0,0,0,,
CALIFORNIA,5603543,1997,January,,,,,,0,0,0,0,11M,
OHIO,5593630,1997,March,,,,,,0,0,0,0,,
ILLINOIS,5594112,1997,March,,,,,,0,0,0,0,,
TEXAS,5590320,1997,February,,,,,,0,0,0,0,50K,0K
TEXAS,5590321,1997,February,,,,,,0,0,0,0,25K,0K
LOUISIANA,5602266,1997,April,,,,,,0,0,0,0,,
WISCONSIN,5602045,1997,April,,,,,,0,0,0,0,,
HAWAII,5626184,1997,February,,,,,,0,0,0,0,,
MINNESOTA,5602035,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602036,1997,April,,,,,,0,0,0,0,,
IOWA,5607078,1997,May,,,,,,0,0,0,0,,
NEBRASKA,5607076,1997,May,,,,,,0,0,0,0,,
IOWA,5607077,1997,May,,,,,,0,0,0,0,,
ILLINOIS,5591263,1997,February,,,,,,0,0,0,0,,
MISSOURI,5591261,1997,February,,,,,,0,0,0,0,25K,
NEBRASKA,5590761,1997,February,,,,,,0,0,0,0,,
LOUISIANA,5590657,1997,February,,,,,,0,0,0,0,20K,
VIRGINIA,5588861,1997,February,,,,,,0,0,0,0,,
ALASKA,5598352,1997,June,,,,,,0,0,0,0,,
MINNESOTA,5601545,1997,May,,,,,,0,0,0,0,,
ILLINOIS,5590238,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5590239,1997,February,,,,,,0,0,0,0,,
NEBRASKA,5607557,1997,June,,,,,,0,0,0,0,50K,100K
ILLINOIS,5590240,1997,February,,,,,,0,0,0,0,,
WASHINGTON,5597480,1997,June,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605444,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605445,1997,April,,,,,,0,0,0,0,,
IOWA,5605546,1997,April,,,,,,0,0,0,0,,
IOWA,5605547,1997,April,,,,,,0,0,0,0,,
PENNSYLVANIA,5588324,1997,January,,,,,,0,0,0,0,,
PENNSYLVANIA,5588325,1997,January,,,,,,0,0,0,0,,
TEXAS,5597923,1997,May,,,,,,0,0,0,0,100K,
TEXAS,5597924,1997,May,,,,,,0,0,0,0,,
ILLINOIS,5589926,1997,February,,,,,,0,0,0,0,,
LOUISIANA,5588878,1997,February,,,,,,0,0,0,0,,
OHIO,5594373,1997,March,,,,,,0,0,0,0,.75M,
OHIO,5594374,1997,March,,,,,,0,0,0,0,1.5M,
OHIO,5594372,1997,March,,,,,,0,0,0,0,.2M,
OHIO,5594375,1997,March,,,,,,0,0,1,0,.5M,
OHIO,5594376,1997,March,,,,,,0,0,0,0,2M,
KENTUCKY,5594468,1997,March,,,,,,0,0,0,0,.19M,0K
KENTUCKY,5594469,1997,March,,,,,,0,0,0,0,.18M,0K
SOUTH DAKOTA,5598998,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5598999,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599000,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599001,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599002,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599003,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605466,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599004,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599005,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599006,1997,April,,,,,,0,0,0,0,,
SOUTH DAKOTA,5599007,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602017,1997,April,,,,,,0,0,0,0,,
IOWA,5590769,1997,February,,,,,,0,0,0,0,,
IOWA,5590763,1997,February,,,,,,0,0,0,0,,
IOWA,5590764,1997,February,,,,,,0,0,0,0,,
LOUISIANA,5597921,1997,May,,,,,,0,0,0,0,120K,
LOUISIANA,5597922,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605467,1997,April,,,,,,0,0,0,0,,
MONTANA,5600151,1997,May,,,,,,0,0,0,0,726K,
NEBRASKA,5590754,1997,February,,,,,,0,0,0,0,,
ILLINOIS,5601924,1997,June,,,,,,0,0,0,0,,
ILLINOIS,5601925,1997,June,,,,,,0,0,0,0,,
LOUISIANA,5602265,1997,April,,,,,,0,0,0,0,132K,
OHIO,5589577,1997,February,,,,,,0,0,0,0,,
MINNESOTA,5602025,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602026,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602027,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602028,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602029,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602030,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602031,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602032,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602033,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602034,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602014,1997,April,,,,,,0,0,0,0,,
MISSOURI,5604612,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605461,1997,April,,,,,,0,0,0,0,,
NEBRASKA,5590572,1997,February,,,,,,0,0,0,0,,
MINNESOTA,5602540,1997,March,,,,,,0,0,0,0,,
MINNESOTA,5602541,1997,March,,,,,,0,0,0,0,,
IOWA,5592371,1997,April,,,,,,0,0,0,0,,
MINNESOTA,5602543,1997,March,,,,,,0,0,0,0,,
IOWA,5598898,1997,June,,,,,,0,0,0,0,,
WEST VIRGINIA,5594409,1997,March,,,,,,0,0,1,0,.2M,
WEST VIRGINIA,5594410,1997,March,,,,,,0,0,0,0,.4M,
WEST VIRGINIA,5594408,1997,March,,,,,,0,0,0,0,.5M,
WEST VIRGINIA,5594411,1997,March,,,,,,0,0,0,0,.3M,
WEST VIRGINIA,5594412,1997,March,,,,,,0,0,0,0,.7M,
WEST VIRGINIA,5594413,1997,March,,,,,,0,0,0,0,.7M,
WEST VIRGINIA,5594414,1997,March,,,,,,0,0,2,0,.5M,
INDIANA,5599863,1997,June,,,,,,0,0,0,0,,
MINNESOTA,5602542,1997,March,,,,,,0,0,0,0,,
ILLINOIS,5592373,1997,April,,,,,,0,0,0,0,,
ILLINOIS,5592374,1997,April,,,,,,0,0,0,0,,
NEBRASKA,5590760,1997,February,,,,,,0,0,0,0,,
FLORIDA,5609632,1997,April,,,,,,0,0,0,0,0,0
SOUTH DAKOTA,5605601,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605602,1997,May,,,,,,0,0,0,0,,
MINNESOTA,5602539,1997,March,,,,,,0,0,0,0,,
OREGON,5603534,1997,January,,,,,,0,0,0,0,7.2M,
IOWA,5605549,1997,April,,,,,,0,0,0,0,,
ILLINOIS,5590237,1997,February,,,,,,0,0,0,0,,
OHIO,5593627,1997,March,,,,,,0,0,0,0,,
OHIO,5593628,1997,March,,,,,,0,0,0,0,,
OHIO,5593629,1997,March,,,,,,0,0,0,0,,
MISSOURI,5585568,1997,May,,,,,,0,0,0,0,,
NEBRASKA,5590762,1997,February,,,,,,0,0,0,0,,
OHIO,5589578,1997,February,,,,,,0,0,0,0,,
OHIO,5589579,1997,February,,,,,,0,0,0,0,,
KENTUCKY,5599710,1997,June,,,,,,0,0,0,0,,
NEBRASKA,5590753,1997,February,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605459,1997,April,,,,,,0,0,0,0,,
NEBRASKA,5590757,1997,February,,,,,,0,0,0,0,.24M,
PUERTO RICO,5615487,1997,May,,,,,,0,0,0,0,,
TEXAS,5590323,1997,February,,,,,,0,0,0,0,,
KANSAS,5584901,1997,February,,,,,,0,0,0,0,,
KANSAS,5584896,1997,February,,,,,,0,0,0,0,,
KANSAS,5584897,1997,February,,,,,,0,0,0,0,,
KANSAS,5584898,1997,February,,,,,,0,0,0,0,,
HAWAII,5626190,1997,June,,,,,,0,0,0,0,,
FLORIDA,5626995,1997,June,,,,,,0,0,0,0,,
IDAHO,5607413,1997,June,,,,,,0,0,0,0,,
OHIO,5601886,1997,May,,,,,,0,0,0,0,,
KANSAS,5584902,1997,February,,,,,,0,0,0,0,,
KANSAS,5584903,1997,February,,,,,,0,0,0,0,,
NEBRASKA,5588531,1997,February,,,,,,0,0,0,0,.75M,
GEORGIA,5605476,1997,February,,,,,,0,0,0,0,,
MONTANA,5608352,1997,June,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605680,1997,May,,,,,,0,0,0,0,,
IOWA,5599575,1997,June,,,,,,0,0,0,0,,
LOUISIANA,5595302,1997,March,,,,,,0,0,0,0,,
MICHIGAN,5588291,1997,February,,,,,,0,0,0,0,,
MISSOURI,5587464,1997,February,,,,,,0,0,0,0,,
MISSOURI,5587465,1997,February,,,,,,0,0,0,0,,
SOUTH DAKOTA,5591879,1997,March,,,,,,0,0,0,0,,
MINNESOTA,5592007,1997,March,,,,,,0,0,0,0,,
NORTH DAKOTA,5588374,1997,March,,,,,,0,0,2,0,.6M,
MISSISSIPPI,5602247,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605363,1997,May,,,,,,0,0,0,0,,
SOUTH DAKOTA,5605364,1997,May,,,,,,0,0,0,0,,
KANSAS,5587269,1997,February,,,,,,0,0,0,0,,
KANSAS,5584899,1997,February,,,,,,0,0,0,0,,
KANSAS,5584900,1997,February,,,,,,0,0,0,0,,
MICHIGAN,5588290,1997,February,,,,,,0,0,0,0,,
TEXAS,5589659,1997,February,,,,,,0,0,0,0,,
TEXAS,5589660,1997,February,,,,,,0,0,0,0,,
HAWAII,5626036,1997,June,,,,,,0,0,0,0,,
HAWAII,5626037,1997,June,,,,,,0,0,0,0,,
SOUTH DAKOTA,5591688,1997,March,,,,,,0,0,0,0,,
NEBRASKA,5588532,1997,February,,,,,,0,0,0,0,,
ARKANSAS,5604140,1997,June,,,,,,0,0,0,0,,
ARKANSAS,5604141,1997,June,,,,,,0,0,0,0,,
